datetime,Strategy,Benchmark Buy & Hold
2017-11-24 00:00:00+00:00,178077.83615999983,578992.51
2017-11-25 00:00:00+00:00,181447.14615999983,575811.37
2017-11-26 00:00:00+00:00,181447.14615999983,584454.7
2017-11-27 00:00:00+00:00,181447.14615999983,588757.87
2017-11-28 00:00:00+00:00,180112.69875999982,577438.9299999999
2017-11-29 00:00:00+00:00,158726.0310399998,532335.79
2017-11-30 00:00:00+00:00,157289.87103999982,537366.4299999999
2017-12-01 00:00:00+00:00,154184.9870399998,571865.77
2017-12-02 00:00:00+00:00,153036.2670399998,567599.59
2017-12-03 00:00:00+00:00,154732.78703999982,573900.22
2017-12-04 00:00:00+00:00,141285.37603999986,576736.12
2017-12-05 00:00:00+00:00,142355.21543999985,564097.87
2017-12-06 00:00:00+00:00,149960.51543999984,533149.57
2017-12-07 00:00:00+00:00,149809.01543999984,533766.07
2017-12-08 00:00:00+00:00,145018.13519999987,572124.7
2017-12-09 00:00:00+00:00,151910.21519999986,599361.67
2017-12-10 00:00:00+00:00,136509.74075999987,550214.29
2017-12-11 00:00:00+00:00,137563.8830599999,639261.55
2017-12-12 00:00:00+00:00,156227.8330599999,853224.04
2017-12-13 00:00:00+00:00,145189.5587599999,877070.26
2017-12-14 00:00:00+00:00,146674.7587599999,869277.7
2017-12-15 00:00:00+00:00,148576.8562599999,852003.37
2017-12-16 00:00:00+00:00,140218.71625999993,865566.37
2017-12-17 00:00:00+00:00,146188.71625999993,902556.37
2017-12-18 00:00:00+00:00,157308.83625999992,971456.41
2017-12-19 00:00:00+00:00,165022.0762599999,1019247.49
2017-12-20 00:00:00+00:00,159720.71625999993,986400.37
2017-12-21 00:00:00+00:00,147911.3507999999,980235.37
2017-12-22 00:00:00+00:00,172176.2507999999,829649.08
2017-12-23 00:00:00+00:00,162389.1397599999,892778.68
2017-12-24 00:00:00+00:00,153355.66775999987,854321.41
2017-12-25 00:00:00+00:00,149027.04775999987,913295.8
2017-12-26 00:00:00+00:00,151569.69775999986,928893.25
2017-12-27 00:00:00+00:00,142771.51771999983,913653.37
2017-12-28 00:00:00+00:00,147394.51771999983,885294.37
2017-12-29 00:00:00+00:00,137048.19419999985,923369.41
2017-12-30 00:00:00+00:00,121155.9414399999,881595.37
2017-12-31 00:00:00+00:00,122005.9414399999,875430.37
2018-01-01 00:00:00+00:00,123083.0578399999,933184.09
2018-01-02 00:00:00+00:00,140442.97783999992,1065312.3699999999
2018-01-03 00:00:00+00:00,152819.7778399999,1159513.57
2018-01-04 00:00:00+00:00,154054.2178399999,1168909.03
2018-01-05 00:00:00+00:00,157545.31783999992,1195480.18
2018-01-06 00:00:00+00:00,163325.4778399999,1239473.6199999999
2018-01-07 00:00:00+00:00,180599.53783999992,1370948.4100000001
2018-01-08 00:00:00+00:00,196007.3578399999,1407297.25
2018-01-09 00:00:00+00:00,196007.3578399999,1589781.25
2018-01-10 00:00:00+00:00,196007.3578399999,1534518.1900000002
2018-01-11 00:00:00+00:00,206968.15591999993,1397322.28
2018-01-12 00:00:00+00:00,171955.6585599999,1553568.04
2018-01-13 00:00:00+00:00,189088.9385599999,1708901.3800000001
2018-01-14 00:00:00+00:00,182594.96171999988,1676325.52
2018-01-15 00:00:00+00:00,181927.25043999992,1572963.1300000001
2018-01-16 00:00:00+00:00,202052.7104399999,1343970.37
2018-01-17 00:00:00+00:00,263839.6304399999,1249263.6400000001
2018-01-18 00:00:00+00:00,269091.6304399999,1274170.2400000002
2018-01-19 00:00:00+00:00,268293.4304399999,1270384.93
2018-01-20 00:00:00+00:00,299425.8304399999,1418024.35
2018-01-21 00:00:00+00:00,250524.6534999999,1282123.09
2018-01-22 00:00:00+00:00,259362.12349999987,1236908.98
2018-01-23 00:00:00+00:00,265006.34349999984,1208032.1199999999
2018-01-24 00:00:00+00:00,273343.8344999999,1299582.37
2018-01-25 00:00:00+00:00,271271.8344999999,1289718.37
2018-01-26 00:00:00+00:00,238512.2157999999,1292233.6900000002
2018-01-27 00:00:00+00:00,242805.86379999988,1343970.37
2018-01-28 00:00:00+00:00,271099.7637999999,1501116.2200000002
2018-01-29 00:00:00+00:00,259118.4237999999,1434571.2100000002
2018-01-30 00:00:00+00:00,259298.16309999986,1287375.67
2018-01-31 00:00:00+00:00,248252.76309999984,1353809.7100000002
2018-02-01 00:00:00+00:00,218763.14065999986,1263850.03
2018-02-02 00:00:00+00:00,249638.84065999987,1128195.3699999999
2018-02-03 00:00:00+00:00,248325.96643999987,1191152.3499999999
2018-02-04 00:00:00+00:00,249175.2434999999,1028630.62
2018-02-05 00:00:00+00:00,281174.3134999999,854518.69
2018-02-06 00:00:00+00:00,362951.2370799999,978632.4700000001
2018-02-07 00:00:00+00:00,343364.21707999986,925786.09
2018-02-08 00:00:00+00:00,370400.33707999985,998730.37
2018-02-09 00:00:00+00:00,369751.8822399999,1079158.96
2018-02-10 00:00:00+00:00,344368.0743399999,1048679.2
2018-02-11 00:00:00+00:00,360239.0343399999,1002417.04
2018-02-12 00:00:00+00:00,333159.3043399999,1065361.69
2018-02-13 00:00:00+00:00,307597.56086,1036941.04
2018-02-14 00:00:00+00:00,327428.79506000003,1135556.3800000001
2018-02-15 00:00:00+00:00,330584.74506,1146517.75
2018-02-16 00:00:00+00:00,332533.69506,1153286.92
2018-02-17 00:00:00+00:00,346541.99506,1201941.0999999999
2018-02-18 00:00:00+00:00,336682.67866000003,1128861.19
2018-02-19 00:00:00+00:00,328508.91866,1157170.8699999999
2018-02-20 00:00:00+00:00,331925.8930600001,1088172.19
2018-02-21 00:00:00+00:00,345668.9530600001,1038186.37
2018-02-22 00:00:00+00:00,357889.90306000004,993736.7200000001
2018-02-23 00:00:00+00:00,342409.0447,1057174.5699999998
