datetime,Strategy,Benchmark Buy & Hold
2017-06-14 00:00:00+00:00,27759.06224,27156.7
2017-06-15 00:00:00+00:00,25059.06224,24456.7
2017-06-16 00:00:00+00:00,25323.389839999996,24142.600000000002
2017-06-17 00:00:00+00:00,24529.58984,24936.399999999998
2017-06-18 00:00:00+00:00,22890.58984,26575.4
2017-06-19 00:00:00+00:00,21699.98152,25196.0
2017-06-20 00:00:00+00:00,21012.9756,26009.899999999998
2017-06-21 00:00:00+00:00,22012.99176,27311.8
2017-06-22 00:00:00+00:00,21365.631760000004,26502.600000000002
2017-06-23 00:00:00+00:00,21659.551760000002,26870.0
2017-06-24 00:00:00+00:00,21740.271760000003,26970.9
2017-06-25 00:00:00+00:00,20815.711760000002,25815.2
2017-06-26 00:00:00+00:00,21337.627600000003,25126.100000000002
2017-06-27 00:00:00+00:00,21909.147600000004,24411.7
2017-06-28 00:00:00+00:00,20876.987600000004,25701.9
2017-06-29 00:00:00+00:00,20948.347600000005,25612.7
2017-06-30 00:00:00+00:00,21098.987600000004,25424.4
2017-07-01 00:00:00+00:00,21710.507600000004,24660.0
2017-07-02 00:00:00+00:00,21965.707600000005,24341.0
2017-07-03 00:00:00+00:00,21279.867600000005,25198.3
2017-07-04 00:00:00+00:00,20982.507600000004,25570.0
2017-07-05 00:00:00+00:00,20566.507600000004,26090.0
2017-07-06 00:00:00+00:00,20608.88720000001,26236.9
2017-07-07 00:00:00+00:00,20494.577200000007,26073.600000000002
2017-07-08 00:00:00+00:00,19792.057200000007,25070.0
2017-07-09 00:00:00+00:00,19337.057480000007,25669.6
2017-07-10 00:00:00+00:00,19723.177480000006,25118.0
2017-07-11 00:00:00+00:00,20821.757480000007,23548.600000000002
2017-07-12 00:00:00+00:00,21058.287480000006,23210.7
2017-07-13 00:00:00+00:00,20568.777480000008,23910.0
2017-07-14 00:00:00+00:00,20877.897480000007,23468.4
2017-07-15 00:00:00+00:00,21696.897480000007,22298.4
2017-07-16 00:00:00+00:00,23466.427480000006,19770.5
2017-07-17 00:00:00+00:00,23466.427480000006,19180.8
2017-07-18 00:00:00+00:00,23466.427480000006,22317.3
2017-07-19 00:00:00+00:00,23466.427480000006,23120.0
2017-07-20 00:00:00+00:00,23466.427480000006,22650.7
2017-07-21 00:00:00+00:00,23466.427480000006,28237.3
2017-07-22 00:00:00+00:00,22235.281400000003,26753.699999999997
2017-07-23 00:00:00+00:00,23503.841400000005,28339.4
2017-07-24 00:00:00+00:00,22971.841400000005,27674.4
2017-07-25 00:00:00+00:00,22991.201400000005,27698.600000000002
2017-07-26 00:00:00+00:00,21376.881400000006,25680.7
2017-07-27 00:00:00+00:00,21053.601400000003,25276.6
2017-07-28 00:00:00+00:00,22160.321400000004,26660.0
2017-07-29 00:00:00+00:00,23207.521400000005,27969.0
2017-07-30 00:00:00+00:00,22617.681400000005,27231.7
2017-07-31 00:00:00+00:00,22679.841400000005,27309.4
2017-08-01 00:00:00+00:00,23805.601400000003,28716.6
2017-08-02 00:00:00+00:00,22760.001400000005,27409.6
2017-08-03 00:00:00+00:00,22459.681400000005,27034.2
2017-08-04 00:00:00+00:00,23185.921400000003,27942.0
2017-08-05 00:00:00+00:00,23747.041400000006,28643.4
2017-08-06 00:00:00+00:00,26820.241400000003,32484.899999999998
2017-08-07 00:00:00+00:00,26712.161400000005,32349.8
2017-08-08 00:00:00+00:00,28050.401400000006,34022.600000000006
2017-08-09 00:00:00+00:00,28272.321400000004,34300.0
2017-08-10 00:00:00+00:00,27630.481400000004,33497.7
2017-08-11 00:00:00+00:00,28384.721400000006,34440.5
2017-08-12 00:00:00+00:00,30137.601400000003,36631.6
2017-08-13 00:00:00+00:00,31943.201400000005,38888.600000000006
2017-08-14 00:00:00+00:00,33371.92140000001,40674.5
2017-08-15 00:00:00+00:00,33371.92140000001,43270.0
2017-08-16 00:00:00+00:00,33371.92140000001,41620.0
2017-08-17 00:00:00+00:00,33371.92140000001,43848.2
2017-08-18 00:00:00+00:00,33371.92140000001,42899.399999999994
2017-08-19 00:00:00+00:00,33371.92140000001,41130.299999999996
2017-08-20 00:00:00+00:00,33371.92140000001,41824.700000000004
2017-08-21 00:00:00+00:00,33371.92140000001,40570.0
2017-08-22 00:00:00+00:00,33371.92140000001,39995.8
2017-08-23 00:00:00+00:00,33371.92140000001,41057.5
2017-08-24 00:00:00+00:00,33371.92140000001,41470.100000000006
2017-08-25 00:00:00+00:00,33371.92140000001,43209.1
2017-08-26 00:00:00+00:00,33371.92140000001,43670.0
